 JENDL/PD-2016.1  Pd-104                                             1 0  0
 6.720000+6 4.630982-9 2.31723-10 1.10215-11 3.74733-13 9.90610-154631 6  5
 6.840000+6 2.619134-9 8.91639-11 4.23873-12 1.44039-13 3.79793-154631 6  5
 6.960000+6 1.306369-9-4.34337-26-1.28890-26 2.93162-26-4.51113-264631 6  5
 7.080000+6 1.568127-9 1.85138-26-1.23772-25 1.16870-26-3.51977-254631 6  5
 7.200000+6 5.91014-10-1.42654-26 5.83108-27-1.61255-26 1.02044-264631 6  5
 7.320000+6 8.99612-10-1.58380-25 8.87579-27-5.76548-27 9.98526-264631 6  5
 7.440000+6 1.110292-9-5.76934-26 1.09544-26-2.36828-26 7.39423-264631 6  5
 7.560000+6 7.24001-10-8.70090-27 0.000000+0 3.47280-27-2.67869-264631 6  5
 7.680000+6 6.24948-16-7.23234-32 1.84977-32 9.68196-33-9.24883-334631 6  5
 7.800000+6 6.94291-10-8.03483-26 2.05501-26 1.07563-26-1.02751-264631 6  5
 7.920000+6 4.24053-10 1.19570-26-1.67352-26-8.81141-27 4.28840-264631 6  5
 8.040000+6 3.99802-10 3.38274-27 3.55008-26-2.47596-27 3.15563-264631 6  5
 0.000000+0 2.000000+7          0          5        539         774631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04631 6  5
 0.000000+0 3.333332+4 1.681223-7-2.51047-24-4.97621-24 8.81348-244631 6  5
 1.90755-23-5.78089-24 1.333333+5 4.013222-7 6.26593-10 2.00384-114631 6  5
 4.56656-13 8.80948-15 1.94338-15 2.666667+5 5.331799-7 1.013427-94631 6  5
 3.28759-11 7.62702-13 1.64210-14 1.69456-16 4.000000+5 5.546141-74631 6  5
 1.209011-9 3.97775-11 9.34441-13 1.82068-14 5.45968-16 5.333333+54631 6  5
 5.217473-7 1.320926-9 4.40680-11 1.05176-12 2.01577-14 5.37847-164631 6  5
 6.666667+5 4.441570-7 1.400328-9 4.73669-11 1.14629-12 2.12099-144631 6  5
